date,product_id,stock_level,sales,price,promotion
2023-01-10,2,458.9995369868095,81.00000000000004,55.22417891442389,0
2023-01-10,3,644.9958329327369,25.81831482468028,28.069387728101074,1
2023-01-10,4,194.97731403436785,39.74927912181826,38.350933513905844,1
2023-01-10,5,870.9439857792516,63.33883739117561,81.2268775456278,1
2023-01-10,6,930.8958580432696,54.661162608824384,92.42094155087145,1
2023-01-10,7,595.8329450877085,8.250720878181772,42.38146841907695,0
2023-01-10,8,831.7552655550348,40.181685175319636,37.627505398811635,0
2023-01-10,9,540.6628424633707,61.999999999999964,27.567744811469428,0
2023-01-10,10,878.5557031996727,89.81831482468031,71.06420517855231,0
2023-01-11,1,614.4338795116171,30.749279121818244,39.07897314997035,1
2023-01-11,2,230.29740749819152,27.338837391175677,98.89745851892697,1
2023-01-11,3,280.1463275989991,70.66116260882445,39.31163218575579,0
2023-01-11,4,1045.9806845822745,19.250720878181756,45.472244210436536,0
2023-01-11,5,1093.8005275316184,49.18168517531968,64.30007765908313,0
2023-01-11,6,377.60590983145306,29.999999999999893,82.15158638721745,0
2023-01-11,7,980.3968891512033,106.81831482468027,52.25667988110703,1
2023-01-11,8,943.1735274282074,72.74927912181823,48.03904304100625,0
2023-01-11,9,407.9358908493648,22.338837391175616,99.60740502353275,0
2023-01-11,10,602.6840498315223,42.66116260882452,10.944427702595,0
2023-01-12,1,518.4180790006086,34.250720878181774,90.55587599661212,0
2023-01-12,2,793.1380571695211,91.18168517531973,23.42267433457637,0
2023-01-12,3,327.84406731477156,92.99999999999996,80.7332748588022,1
2023-01-12,4,787.536196551899,61.81831482468023,65.61384038616683,0
2023-01-12,5,391.21453610965466,63.74927912181825,40.76625569482829,0
2023-01-12,6,829.8791813029696,100.33883739117556,88.64874599689165,0
2023-01-12,7,834.5302315047109,12.661162608824455,11.161650518289278,0
2023-01-12,8,873.1677901162342,52.25072087818179,30.40215868674313,1
2023-01-12,9,471.79196453674547,83.18168517531967,61.020351662458246,0
2023-01-12,10,1022.4028661314746,46.00000000000003,41.638803404472824,0
2023-01-13,1,106.00061019867678,81.81831482468027,64.9339745786495,0
2023-01-13,2,854.585315935466,65.74927912181826,12.169917406780014,0
2023-01-13,3,994.1571064024956,48.338837391175616,20.481303743354125,0
2023-01-13,4,298.71610848749134,27.661162608824394,21.43866161965953,0
2023-01-13,5,855.2624528676531,6.250720878181774,27.03552813244085,1
2023-01-13,6,288.79627397093185,61.18168517531963,51.33982967204885,0
2023-01-13,7,490.31770993619546,2.999999999999956,77.6915829589214,0
2023-01-13,8,612.8269025722958,26.818314824680314,91.4984954136011,0
2023-01-13,9,170.32399731604724,55.74927912181825,85.18352772558215,0
2023-01-13,10,295.8091431891308,94.33883739117569,27.71990845981152,1
2023-01-14,1,63.282492753935735,9.66116260882446,49.703549700756916,0
2023-01-14,2,870.744202068352,59.25072087818176,27.94704379826815,0
2023-01-14,3,132.19443063952713,38.18168517531967,33.80246350004717,1
2023-01-14,4,933.6333413766005,76.99999999999989,55.319228336069756,0
2023-01-14,5,925.0611005424298,81.81831482468027,16.12981222511703,0
2023-01-14,6,616.4778777043244,17.74927912181823,29.63568966339459,0
2023-01-14,7,448.8838456837981,93.33883739117563,94.18403451764055,0
2023-01-14,8,243.2791805053589,10.661162608824526,51.95046633926401,0
2023-01-14,9,771.6640613443489,58.250720878181774,50.084787338008496,0
2023-01-14,10,605.0386704738509,52.181685175319714,11.311043927615101,0
2023-01-15,1,105.40319321067669,8.99999999999995,32.26597723525112,1
2023-01-15,2,190.75781786045428,56.81831482468022,87.96631923839632,0
2023-01-15,3,560.1027356618282,11.749279121818248,24.816558543280188,0
2023-01-15,4,663.4381407297917,80.33883739117556,47.361244558124895,0
2023-01-15,5,471.7642299981664,88.66116260882447,11.289781528030113,1
2023-01-15,6,764.0812031612461,59.250720878181795,53.05019335035003,0
2023-01-15,7,517.3892626146237,72.18168517531959,11.891899605359544,0
2023-01-15,8,396.68861339521624,50.00000000000002,83.76485977592199,0
2023-01-15,9,495.97946312050885,25.818314824680265,84.23683907383932,0
2023-01-15,10,899.2620219270326,50.74927912181826,80.89679694721329,1
2023-01-16,1,525.5365024080967,38.3388373911755,35.50276620020064,0
2023-01-16,2,275.80311955079264,40.661162608824405,85.35134963996363,0
2023-01-16,3,95.06209067228879,15.250720878181776,58.869831934474234,0
2023-01-16,4,91.31363535543451,60.18168517531962,43.64272979803022,0
2023-01-16,5,207.55797538369322,91.9999999999998,66.27969637338097,1
2023-01-16,6,282.79533467542296,70.81831482468031,11.11069414543366,0
2023-01-16,7,931.0259392175248,45.74927912181825,22.866478984067694,0
2023-01-16,8,880.2500169984777,87.3388373911757,76.80641843532365,0
2023-01-16,9,1039.467797940781,43.66116260882434,31.97454478445377,0
2023-01-16,10,151.67951383282335,10.25072087818176,63.82082055958747,0
2023-01-17,1,75.88539826019826,65.18168517531967,44.65923425407267,0
2023-01-17,2,540.0856865364884,62.99999999999987,86.93252009193353,0
2023-01-17,3,453.2806156335367,11.818314824680174,95.71737753969792,0
2023-01-17,4,629.4704241112265,108.74927912181823,89.52082555331714,0
2023-01-17,5,792.6553520467913,73.33883739117563,34.355799522423695,0
2023-01-17,6,878.8356409636746,84.66116260882454,27.474658214147404,0
2023-01-17,7,182.01153375996083,-6.749279121818255,52.69914042586615,1
2023-01-17,8,776.1832746364004,30.18168517531971,10.660073575256225,0
2023-01-17,9,973.3511090240468,33.99999999999994,12.322845357686356,0
2023-01-17,10,836.5152835115306,7.8183148246802165,59.79615756607001,0
2023-01-18,1,1006.6760457719898,32.74927912181828,56.84044637487574,0
2023-01-18,2,575.8336444896788,60.33883739117557,99.5123790131734,1
2023-01-18,3,998.9883292862781,94.66116260882447,28.16576518273823,1
2023-01-18,4,786.1403506469259,59.250720878181795,33.229353624442155,0
2023-01-18,5,669.2899598459937,32.18168517531975,20.2186578093658,0
2023-01-18,6,1008.437408872629,53.00000000000001,92.57887086883701,1
2023-01-18,7,536.5829503560848,52.81831482468026,80.00301200126057,0
2023-01-18,8,726.72683749086,68.74927912181826,84.01052003111627,0
2023-01-18,9,861.8693239616732,63.338837391175765,91.24874091680579,0
2023-01-18,10,107.01066386828967,51.66116260882441,57.24099880532545,1
2023-01-19,1,229.15111165022654,20.250720878181777,50.60738723056513,1
2023-01-19,2,523.2909220113567,75.18168517531961,39.73523262990548,0
2023-01-19,3,796.4303498444344,23.000000000000078,63.02931529130699,0
2023-01-19,4,436.5696501555656,95.8183148246803,50.88505571108403,1
2023-01-19,5,918.7090779886433,44.74927912181825,50.64090279450176,0
2023-01-19,6,851.8488883497735,88.3388373911757,94.32350773580251,0
2023-01-19,7,458.9893361317104,24.661162608824604,98.56283628512172,0
2023-01-19,8,282.13067603832684,13.250720878181763,81.68359503966226,0
2023-01-19,9,99.27316250914005,21.18168517531966,78.10822812222355,0
2023-01-19,10,951.4170496439153,84.99999999999986,71.25023456011914,0
2023-01-20,1,556.562591127371,98.81831482468034,24.946736710016232,1
2023-01-20,2,903.7100401540063,15.749279121818235,15.319523878808907,0
2023-01-20,3,481.8596493530742,38.338837391175645,72.16536836019368,0
2023-01-20,4,721.011670713722,49.66116260882454,75.59076000309183,0
2023-01-20,5,614.1663555103212,81.25072087818181,14.227569198832581,0
2023-01-20,6,912.3239542280102,5.181685175319704,93.52465752059634,0
2023-01-20,7,800.4847164884694,8.99999999999993,18.20265755002098,0
2023-01-20,8,307.64889097595324,86.81831482468021,35.731048039408215,1
2023-01-20,9,639.8167253635996,24.74927912181822,70.5150831518834,0
2023-01-20,10,180.98846624003923,57.33883739117558,25.28853349640287,0
2023-01-21,1,894.1643590363255,89.66116260882448,14.987429959801998,0
2023-01-21,2,737.3446479532087,78.2507208781818,39.803184024773486,1
2023-01-21,3,497.52957588877354,68.18168517531957,78.93744173696612,0
2023-01-21,4,428.7193843664634,69.0,47.23108110867343,0
2023-01-21,5,261.91431346351163,50.81831482468026,68.76756297171454,0
2023-01-21,6,789.1146017398017,81.74927912181826,62.1657187505323,1
2023-01-21,7,704.3204861671767,48.33883739117552,11.999663382302238,0
2023-01-21,8,229.53220205921895,94.66116260882443,98.9685988341136,0
2023-01-21,9,608.7499830015223,45.25072087818178,13.728527993744898,0
2023-01-21,10,112.97406078247528,75.18168517531961,97.10224638836365,0
2023-01-22,1,511.2046653245771,80.99999999999979,59.48777605279584,0
2023-01-22,2,155.4420246163068,63.8183148246803,96.68431243585599,0
2023-01-22,3,843.6863646445655,29.749279121818255,20.327823947245193,0
2023-01-22,4,712.9379093277113,71.33883739117572,54.13676672669619,0
2023-01-22,5,266.1968804492074,44.661162608824355,25.25536826794528,0
2023-01-22,6,118.46349759190335,22.250720878181767,14.587738932019818,0
2023-01-22,7,837.7379780729675,82.18168517531966,65.57762035560805,1
2023-01-22,8,629.0205368794911,5.9999999999998535,28.70050788655223,1
2023-01-22,9,742.3113866047838,76.81831482468016,62.89273164587914,0
2023-01-22,10,626.6107373853764,23.749279121818237,20.112803375408706,0
2023-01-23,1,552.9187968387539,85.33883739117564,39.87878242894325,0
2023-01-23,2,941.2357700018337,26.661162608824554,80.34693022479225,1
2023-01-23,3,643.5618592702083,64.25072087818175,49.33463696579689,0
2023-01-23,4,802.8972643381718,11.181685175319696,66.49708734076027,0
2023-01-23,5,44.24218213954575,86.99999999999991,68.27121466709914,0
2023-01-23,6,645.5968067893233,21.818314824680204,85.93795395885643,1
2023-01-23,7,590.9613295261493,56.74927912181828,39.243051496597715,0
2023-01-23,8,384.33593865565115,74.33883739117559,71.85660063242658,0
2023-01-23,9,851.7208194946411,15.66116260882449,96.54542263415492,0
2023-01-23,10,1021.1161543162019,31.250720878181795,75.72190009220812,0
2023-01-24,1,303.5221222956756,17.181685175319743,54.088342904597006,0
2023-01-24,2,621.9388994575702,12.99999999999999,66.76457000427362,0
2023-01-24,3,497.3666586233996,63.81831482468025,76.57146079867974,0
2023-01-24,4,348.8055693604729,45.74927912181827,65.10481891244852,1
2023-01-24,5,483.255797931648,61.33883739117579,11.500823214085523,0
2023-01-24,6,250.71750724606432,15.66116260882443,27.529614791850328,0
2023-01-24,7,219.19085681086924,71.25072087818178,82.94213954939194,0
2023-01-24,8,263.6760026839528,60.18168517531961,34.53855825812362,0
2023-01-24,9,433.1730974277042,2.0000000000000586,75.84059076050205,1
2023-01-24,10,434.68229006380454,93.81831482468029,43.490819371752885,0
2023-01-25,1,250.20372602906818,98.74927912181826,56.96958953421488,0
2023-01-25,2,934.7375471323469,40.33883739117572,16.11759698374633,1
2023-01-25,3,619.2838915125086,82.66116260882463,26.31030049447386,1
2023-01-25,4,623.8428935975045,38.25072087818177,96.14772671673111,1
2023-01-25,5,978.414684064534,10.181685175319648,90.11242481022227,0
2023-01-25,6,759.9993898013232,87.99999999999984,68.70475998091452,0
2023-01-25,7,283.59713386852536,91.81831482468033,51.368013764716366,0
2023-01-25,8,393.20803546325453,20.74927912181824,70.81851636057014,0
2023-01-25,9,753.8322098837658,64.33883739117566,65.67492601845451,0
2023-01-25,10,509.4697684952892,35.66116260882456,61.16970300441509,0
2023-01-26,1,374.12081869703036,22.250720878181816,15.325936467718764,0
2023-01-26,2,621.7854638903453,41.18168517531969,66.95223495953562,0
2023-01-26,3,300.46380344810103,66.99999999999991,79.20280401140515,0
2023-01-26,4,669.1559326852284,77.8183148246802,99.46734891810179,0
2023-01-26,5,226.86194283047897,94.74927912181822,10.997069733487871,0
2023-01-26,6,830.5819209993914,36.338837391175595,75.71561079796089,1
2023-01-26,7,255.31595016847774,75.6611626088245,61.46103843423824,0
2023-01-26,8,715.0641091506352,13.250720878181799,49.0646958472861,0
2023-01-26,9,704.8264725717926,52.18168517531956,21.481315711423377,1
2023-01-26,10,1025.6031108487969,59.99999999999998,46.81766337713886,0
2023-01-27,1,787.3940901685469,104.81831482468024,41.893946468752176,1
2023-01-27,2,344.1994724683816,36.749279121818276,37.2546900080868,0
2023-01-27,3,652.0193154177255,61.33883739117554,75.77916609899869,0
2023-01-27,4,597.853672401001,37.66116260882444,73.06529691558374,0
2023-01-27,5,471.70259250180845,30.250720878181784,63.01180818828204,0
2023-01-27,6,242.56612048838298,30.1816851753196,94.4798331964035,1
2023-01-27,7,711.4442968003273,84.99999999999976,41.4868945762769,0
2023-01-27,8,142.3371575366293,55.818314824680286,31.942174393916158,0
2023-01-27,9,869.2447344449652,25.749279121818258,69.03129817885596,0
2023-01-27,10,546.1670549122915,101.33883739117573,27.893265484366264,0
2023-01-28,1,401.1041419567304,64.66116260882437,38.350945646508215,0
2023-01-28,2,533.0560142207484,59.25072087818177,30.214219606739636,0
2023-01-28,3,247.02268596563215,89.18168517531964,16.223821094665112,0
2023-01-28,4,499.0041670672631,63.99999999999984,84.4748867472106,0
2023-01-28,5,806.0004630131905,80.81831482468014,32.908648862949505,0
2023-01-28,6,395.0115749010055,93.74927912181825,52.57247530087186,0
2023-01-28,7,406.03749943801586,8.33883739117567,13.898374592888075,0
2023-01-28,8,142.07822894222178,-3.3388373911754297,72.94055196273789,1
2023-01-28,9,652.1337513445923,11.250720878181754,39.75049020756617,0
2023-01-28,10,674.204050192641,48.181685175319686,77.0263055046289,0
2023-01-29,1,911.2891046553024,64.9999999999999,47.11627544210795,0
2023-01-29,2,50.38888952910338,80.81831482468019,27.618004576506216,0
2023-01-29,3,678.5033752456324,106.74927912181829,56.18575740538323,0
2023-01-29,4,102.63252788030067,19.338837391175606,21.74541036736958,0
2023-01-29,5,1.7763091623953855,45.66116260882451,49.64852438856953,0
2023-01-29,6,651.9346764864196,28.250720878181802,38.557492967843785,0
2023-01-29,7,240.10758292471715,77.18168517531973,92.07636257796699,0
2023-01-29,8,596.294977241379,74.99999999999969,15.483584954864796,0
2023-01-29,9,895.4968039074247,94.81831482468023,72.46156726951679,0
2023-01-29,10,1047.7130031172574,48.74927912181821,26.447604938869233,0
2023-01-30,1,696.9435108063849,41.3388373911758,38.71405668990158,1
2023-01-30,2,196.1882586704047,54.66116260882445,47.39626567558594,0
2023-01-30,3,366.4471741852423,48.25072087818185,91.72135804374768,0
2023-01-30,4,394.7201806286429,1.1816851753195943,31.832043946644262,0
2023-01-30,5,640.0071971029053,98.00000000000004,18.21779222902032,1
2023-01-30,6,142.30813855885373,70.8183148246801,38.68206435914712,0
2023-01-30,7,75.62291582104015,71.74927912181826,19.420837348198,0
2023-01-30,8,716.9514356141683,52.33883739117548,21.573683736449723,0
2023-01-30,9,773.2936005907333,58.66116260882464,61.646553817752405,0
2023-01-30,10,725.6493093598682,21.250720878181774,15.481173978954399,0
2023-01-31,1,674.0184565173878,-1.8183148246801863,12.783779325420943,0
2023-01-31,2,390.4009326770226,19.999999999999822,74.2972691323448,1
2023-01-31,3,231.79662450283183,26.81831482468032,42.548238535694004,0
2023-01-31,4,831.2054147427879,34.749279121818304,21.283781431048595,0
2023-01-31,5,444.6271822635201,71.33883739117567,32.82514937737374,1
2023-01-31,6,219.0618020862098,80.66116260882433,67.78778566171592,0
2023-01-31,7,210.50914542362358,4.25072087818182,34.79829104267661,1
2023-01-31,8,159.96907971827608,76.18168517531969,54.50690126083671,0
2023-01-31,9,448.4414686817096,77.9999999999996,20.952577605400506,0
2023-01-31,10,824.9261723348793,92.81831482468019,62.92842738449023,0
2023-02-01,1,262.4230470496319,100.74927912181823,38.446991545893766,0
2023-02-01,2,258.9319455912661,17.338837391175872,66.42715910758449,0
2023-02-01,3,826.4527171621611,21.66116260882452,82.75553940736206,1
2023-02-01,4,883.9852074464612,29.25072087818174,65.04817774509931,1
2023-02-01,5,620.5292586558031,49.181685175319544,36.61728063355186,0
2023-02-01,6,219.08470957607184,26.99999999999996,33.01693313934703,0
2023-02-01,7,1013.6513956151722,32.81831482468041,39.46788628601032,0
2023-02-01,8,949.2291488518007,71.74927912181828,24.815846191285438,1
2023-02-01,9,563.8177980852043,69.33883739117556,26.305466576501807,0
2023-02-01,10,815.4171688859112,19.66116260882471,81.1621991710151,0
2023-02-02,1,118.02708364741761,-7.74927912181821,44.62593188567005,0
2023-02-02,2,593.6473616388166,63.181685175319764,49.23956625135273,0
2023-02-02,3,196.27781905835272,42.999999999999744,63.46445190101301,1
2023-02-02,4,129.91826908788605,103.81831482468027,63.068814563639286,0
2023-02-02,5,203.56852194825092,50.749279121818326,16.063918436973317,0
2023-02-02,6,353.22838495549115,102.33883739117574,84.83867077038991,0
2023-02-02,7,501.8976625779566,0.6611626088243936,25.959389790154546,0
2023-02-02,8,397.57615649424366,28.250720878181838,75.0764472444702,0
2023-02-02,9,830.2636656519618,43.18168517531963,79.54038893153499,0
2023-02-02,10,729.9599863273099,22.0000000000001,74.34095806821823,0
2023-02-03,1,744.6649121854441,95.81831482468013,62.10798818987307,0
2023-02-03,2,946.378234341619,58.74927912181825,11.314809739799458,0
2023-02-03,3,934.099741423085,46.33883739117543,42.433794312685365,0
2023-02-03,4,415.8292196317224,13.661162608824586,64.43554864263231,0
2023-02-03,5,369.56645280739474,58.25072087818176,44.87061663302848,0
2023-02-03,6,997.3112224920011,42.181685175319494,87.71319054215317,0
2023-02-03,7,556.0633079942105,9.999999999999883,37.79220478146539,0
2023-02-03,8,202.82248645485743,18.818314824680357,36.41813132127944,0
2023-02-03,9,214.58853291297942,82.74927912181829,33.93979237833922,0
2023-02-03,10,941.3612203724784,11.338837391175623,39.950278206471594,1
2023-02-04,1,699.1403198693841,18.66116260882478,60.16644678827684,0
2023-02-04,2,818.9256005397013,81.25072087818181,73.63137648453318,0
2023-02-04,3,498.71682968781965,32.181685175319714,69.63111259649065,0
2023-02-04,4,949.5137728554663,34.999999999999666,82.69460379833316,0
2023-02-04,5,967.3161938911813,91.81831482468023,89.73225959476824,1
2023-02-04,6,682.1238550202943,80.74927912181822,83.44711381090161,0
2023-02-04,7,603.9365169153817,58.338837391175815,11.705086303691912,1
2023-02-04,8,401.7539387671855,3.6611626088244646,76.23261581967898,1
2023-02-04,9,946.5758783559695,36.250720878181724,28.755961625649846,1
2023-02-04,10,726.4020921232947,6.181685175319581,21.963523843718438,1
2023-02-05,1,775.2323352441906,47.00000000000002,67.4639906319222,1
2023-02-05,2,995.0663616997025,88.81831482468009,38.77688758669254,0
2023-02-05,3,970.9039243497917,50.74927912181826,15.140544703339893,0
2023-02-05,4,501.744775006569,63.3388373911755,22.386676095852522,0
2023-02-05,5,985.5886645078377,78.66116260882465,10.083647518296496,0
2023-02-05,6,201.43534279092611,59.250720878181774,91.29012646102366,1
2023-02-05,7,476.2845589667859,3.181685175319447,12.215618545711473,0
2023-02-05,8,1062.1360613943368,0.999999999999804,28.851019255855995,1
2023-02-05,9,380.9895977550323,13.818314824680307,47.46365026191166,1
2023-02-05,10,704.8449151276283,88.74927912181832,42.09141933557372,0
2023-02-06,1,267.70176006312767,6.338837391175694,92.05532892214981,0
2023-02-06,2,779.559878659884,-2.3388373911756597,13.62600511610879,0
2023-02-06,3,170.4190166388373,16.250720878181824,56.09932369093464,0
2023-02-06,4,383.27891941886264,31.181685175319664,71.24315162719365,0
2023-02-06,5,672.1393321922083,32.000000000000156,93.85281763130519,1
2023-02-06,6,631.0,98.81831482468017,65.8334126911349,0
2023-02-06,7,950.8606678077917,9.749279121818233,82.33797124105864,0
2023-02-06,8,82.72108058113727,11.33883739117589,17.535244406081354,0
2023-02-06,9,988.5809833611627,26.661162608824533,44.734555984323464,0
2023-02-06,10,406.440121340116,37.250720878181745,43.65524210311607,0
2023-02-07,1,267.29823993687233,-4.818314824680468,89.76593948101458,0
2023-02-07,2,676.1550848723717,92.99999999999994,23.623405413694744,0
2023-02-07,3,488.0104022449676,76.81831482468004,23.669755510296724,0
2023-02-07,4,82.8639386056632,27.749279121818283,39.57023348972186,0
2023-02-07,5,216.71544103321403,35.33883739117557,14.901944263015382,1
2023-02-07,6,76.56465720907387,3.6611626088247293,26.421223658724106,0
2023-02-07,7,311.41133549216215,1.2507208781817933,96.86886746911617,0
2023-02-07,8,188.25522499343094,2.1816851753197515,48.536554588045554,0
2023-02-07,9,759.0960756502083,44.99999999999972,66.88172875801928,0
2023-02-07,10,926.9336383002975,22.818314824680257,75.35001334101733,0
2023-02-08,1,229.76766475580934,9.749279121818203,43.02652663064804,0
2023-02-08,2,163.59790787670525,66.33883739117576,23.25043669694653,0
2023-02-08,3,447.42412164403044,15.661162608824412,28.592291459960276,0
2023-02-08,4,206.2460612328144,19.25072087818184,38.19398289225494,0
2023-02-08,5,119.0634830846182,4.181685175319617,67.24615783170032,0
2023-02-08,6,195.87614497970566,33.00000000000008,45.845249418014895,0
2023-02-08,7,759.6838061088185,10.818314824680126,10.61332281101153,0
2023-02-08,8,1017.4862271445336,36.74927912181825,57.10664665607247,0
2023-02-08,9,736.2831703121803,98.33883739117596,92.9362052716676,1
2023-02-08,10,706.0743994602987,53.661162608824604,83.08698499078112,0
2023-02-09,1,654.8596801306159,16.250720878181763,84.2690234133668,0
2023-02-09,2,1008.6387796275216,60.18168517531949,81.5552215845518,0
2023-02-09,3,471.4114670870205,23.99999999999986,39.135774304938124,1
2023-02-09,4,484.1775135451425,9.818314824680344,78.86744503789528,0
2023-02-09,5,176.93669200578938,105.7492791218183,22.88452220300737,0
2023-02-09,6,935.6887775079988,71.33883739117564,69.19445325483582,0
2023-02-09,7,348.4335471926052,19.661162608824288,67.74117100164949,0
2023-02-09,8,332.1707803682775,9.250720878181811,12.301281918076121,0
